ticker,class,figi,isin,und_bench_isin,security,name,type,coupon,cpn_type,dcc,cpn_freq,days_settle,start_date,cpn_first,acc_first,maturity,mty_typ,rank,amt_out,country,currency,status,term,TTM,date,bidPrice,askPrice,bidYield,askYield,midPrice,midYield,calc_yield,calc_zspread,calc_dv01,calc_duration,calc_convexity
GM,Corp,BBG011BYMR23,US37045XDL73,US91282CJZ59,GM 2.7 06/10/31,GENERAL MOTORS FINL CO,GLOBAL,2.7,FIXED,30/360,2,2,2021-06-10,2021-12-10,2021-06-10,2031-06-10,CALLABLE,Sr Unsecured,1000.0,US,USD,ACTV,9.998631074606434,7.170431211498974,2024-04-08,82.16,82.518,5.774,5.705,82.339,5.7395,5.73980919495225,81.59920284808655,5.758396787027006,6.364584842788183,46.651364400030126
GM,Corp,BBG012Y2VFY7,US37045XDP87,US91282CKG59,GM 2.4 10/15/28,GENERAL MOTORS FINL CO,GLOBAL,2.39999999999999,FIXED,30/360,2,2,2021-10-15,2022-04-15,2021-10-15,2028-10-15,CALLABLE,Sr Unsecured,1000.0,US,USD,ACTV,7.000684462696783,4.520191649555099,2024-04-08,87.734,88.059,5.506,5.417,87.8965,5.4615,5.46163759380579,53.982312548917086,3.896492204128561,4.189356003983169,20.402193875132873
GM,Corp,BBG014FFBBW8,US37045XDR44,US91282CKE02,GM 2.35 02/26/27,GENERAL MOTORS FINL CO,GLOBAL,2.35,FIXED,30/360,2,2,2022-01-11,2022-08-26,2022-01-11,2027-02-26,CALLABLE,Sr Unsecured,1000.0,US,USD,ACTV,5.125256673511293,2.8856947296372346,2024-04-08,91.763,91.985,5.482,5.393,91.874,5.4375,5.4493871107697505,50.29636515711289,2.595964332791128,2.7613734374787366,9.124838640623212
GM,Corp,BBG014FFBF13,US37045XDS27,US91282CJZ59,GM 3.1 01/12/32,GENERAL MOTORS FINL CO,GLOBAL,3.1,FIXED,30/360,2,2,2022-01-11,2022-07-12,2022-01-11,2032-01-12,CALLABLE,Sr Unsecured,1250.0,US,USD,ACTV,10.001368925393566,7.761806981519507,2024-04-08,83.449,83.823,5.777,5.71,83.636,5.7435,5.74345390573144,81.78514331142541,6.224263884783182,6.749784815245784,52.870429060816946
GM,Corp,BBG016KFH7F9,US37045XDV55,US91282CKG59,GM 4.3 04/06/29,GENERAL MOTORS FINL CO,GLOBAL,4.29999999999999,FIXED,30/360,2,2,2022-04-07,2022-10-06,2022-04-07,2029-04-06,CALLABLE,Sr Unsecured,1100.0,US,USD,ACTV,6.997946611909651,4.993839835728953,2024-04-08,94.532,94.84,5.57,5.496,94.686,5.533,5.533373545855285,61.19267833549429,4.460637971316866,4.481534881418746,23.512237830768758
GM,Corp,BBG017ZGS614,US37045XDW39,US91282CKE02,GM 5 04/09/27,GENERAL MOTORS FINL CO,GLOBAL,5.0,FIXED,30/360,2,2,2022-06-09,2022-10-09,2022-06-09,2027-04-09,CALLABLE,Sr Unsecured,1250.0,US,USD,ACTV,4.832306639288158,3.0006844626967832,2024-04-08,98.752,98.96,5.457,5.38,98.856,5.4185,5.418588720262052,50.17191561853563,2.8175613557042447,2.787852616151946,9.421950191160072
GM,Corp,BBG01C76FJL0,US37045XEB82,US91282CKG59,GM 6 01/09/28,GENERAL MOTORS FINL CO,GLOBAL,6.0,FIXED,30/360,2,2,2023-01-09,2023-07-09,2023-01-09,2028-01-09,CALLABLE,Sr Unsecured,1000.0,US,USD,ACTV,4.999315537303217,3.753593429158111,2024-04-08,101.748,102.009,5.465,5.387,101.8785,5.426,5.4361423924565315,51.44034045608815,3.5523298313870724,3.3338146579331767,13.5396837287128
GM,Corp,BBG01C76FK37,US37045XED49,US91282CJZ59,GM 6.4 01/09/33,GENERAL MOTORS FINL CO,GLOBAL,6.4,FIXED,30/360,2,2,2023-01-09,2023-07-09,2023-01-09,2033-01-09,CALLABLE,Sr Unsecured,1000.0,US,USD,ACTV,10.001368925393566,8.75564681724846,2024-04-08,103.269,103.728,5.905,5.837,103.4985,5.871,5.880950265377758,95.22820724446909,7.817643028325706,6.750602381435525,56.62798559043449
GM,Corp,BBG01G4FRZW3,US37045XEF96,US91282CKH33,GM 5.4 04/06/26,GENERAL MOTORS FINL CO,GLOBAL,5.4,FIXED,30/360,2,2,2023-04-06,2023-10-06,2023-04-06,2026-04-06,AT MATURITY,Sr Unsecured,1650.0,US,USD,ACTV,3.0006844626967832,1.9931553730321698,2024-04-08,99.73,99.901,5.545,5.453,99.8155,5.4990000000000006,5.498772732913494,58.039363147412494,1.9143295157469986,1.8901597331037703,4.577004883566187
GM,Corp,BBG01G4FS0C1,US37045XEG79,US91282CKG59,GM 5.85 04/06/30,GENERAL MOTORS FINL CO,GLOBAL,5.84999999999999,FIXED,30/360,2,2,2023-04-06,2023-10-06,2023-04-06,2030-04-06,CALLABLE,Sr Unsecured,1000.0,US,USD,ACTV,7.000684462696783,5.993155373032169,2024-04-08,101.017,101.377,5.644,5.571,101.197,5.6075,5.611726459115743,68.95650674876636,5.480765435370089,5.095879876118876,30.980715992643553
GM,Corp,BBG01H3V4Z89,US37045XEH52,US91282CKG59,GM 5.8 06/23/28,GENERAL MOTORS FINL CO,GLOBAL,5.79999999999999,FIXED,30/360,2,2,2023-06-23,2023-12-23,2023-06-23,2028-06-23,CALLABLE,Sr Unsecured,1350.0,US,USD,ACTV,5.002053388090349,4.20807665982204,2024-04-08,101.097,101.346,5.497,5.43,101.22149999999999,5.4635,5.46820180863142,54.75518066761233,3.9387411007502897,3.694374798217137,16.5563864414094
GM,Corp,BBG01KFGCVC7,US37045XEN21,US91282CKG59,GM 5.8 01/07/29,GENERAL MOTORS FINL CO,GLOBAL,5.79999999999999,FIXED,30/360,2,2,2023-12-07,2024-07-07,2023-12-07,2029-01-07,CALLABLE,Sr Unsecured,1500.0,US,USD,ACTV,5.086926762491444,4.7501711156741955,2024-04-08,100.847,101.07,5.588,5.533,100.95849999999999,5.5605,5.564818000048399,63.91922345149419,4.420575007059647,4.12030586117169,20.49035300493608
GM,Corp,BBG01KFGCVK8,US37045XEP78,US91282CJZ59,GM 6.1 01/07/34,GENERAL MOTORS FINL CO,GLOBAL,6.09999999999999,FIXED,30/360,2,2,2023-12-07,2024-07-07,2023-12-07,2034-01-07,CALLABLE,Sr Unsecured,1500.0,US,USD,ACTV,10.08624229979466,9.749486652977414,2024-04-08,100.831,101.21,5.982,5.93,101.0205,5.9559999999999995,5.958873034673211,102.94467215461253,8.46660607839326,7.3868919811174765,68.16194740817305
GM,Corp,BBG01LC4WY91,US37045XEQ51,US91282CKE02,GM 5.4 05/08/27,GENERAL MOTORS FINL CO,GLOBAL,5.4,FIXED,30/360,2,2,2024-02-08,2024-11-08,2024-02-08,2027-05-08,AT MATURITY,Sr Unsecured,1200.0,US,USD,ACTV,3.24435318275154,3.080082135523614,2024-04-08,99.803,100.023,5.458,5.38,99.913,5.4190000000000005,5.431380100548268,51.603938276165806,2.9069763246623403,2.817864724580327,9.71863989413584
GM,Corp,BBG01LC4WZ07,US37045XER35,US91282CKF76,GM 5 3/4 02/08/31,GENERAL MOTORS FINL CO,GLOBAL,5.75,FIXED,30/360,2,2,2024-02-08,2024-08-08,2024-02-08,2031-02-08,CALLABLE,Sr Unsecured,1000.0,US,USD,ACTV,7.000684462696783,6.836413415468857,2024-04-08,99.727,100.124,5.797,5.726,99.9255,5.7615,5.761702561507684,83.35846776075522,6.146592280527927,5.651970484458821,38.53936015743956
GM,Corp,BBG01M7V0HK4,US37045XEU63,US91282CKG59,GM 5.55 07/15/29,GENERAL MOTORS FINL CO,GLOBAL,5.54999999999999,FIXED,30/360,2,2,2024-04-04,2024-07-15,2024-04-04,2029-07-15,CALLABLE,Sr Unsecured,1250.0,US,USD,ACTV,5.278576317590692,5.2676249144421625,2024-04-08,99.702,99.956,5.618,5.562,99.82900000000001,5.59,5.589736231416463,66.84933102492914,4.838263931516146,4.585969387593561,24.993051063383263
GM,Corp,BBG01M7V0HX0,US37045XEV47,US91282CJZ59,GM 5.95 04/04/34,GENERAL MOTORS FINL CO,GLOBAL,5.95,FIXED,30/360,2,2,2024-04-04,2024-10-04,2024-04-04,2034-04-04,CALLABLE,Sr Unsecured,1250.0,US,USD,ACTV,9.998631074606434,9.987679671457906,2024-04-08,99.567,99.955,6.008,5.956,99.761,5.982,5.981952560693025,105.38700982219545,8.584377922984693,7.6554197970774265,72.25435041490007
GM,Corp,BBG00LY8L0Z6,US37046ACR41,US91282CKH33,GM 4.7 09/20/26,GENERAL MOTORS FINL CO,DOMESTIC MTN,4.7,FIXED,30/360,2,2,2018-09-20,2019-03-20,2018-09-20,2026-09-20,CALLABLE,Sr Unsecured,1.394,US,USD,ACTV,8.0,2.4503764544832305,2024-04-08,96.352,96.664,6.333,6.19,96.50800000000001,6.2615,6.2612636931240555,132.75432284162497,2.3168259285921513,2.3070440485469996,6.602120487315307
GM,Corp,BBG00XJFQ237,US37046AED37,US91282CKG59,GM 2 3/4 10/20/29,GENERAL MOTORS FINL CO,DOMESTIC MTN,2.75,FIXED,30/360,2,2,2020-10-01,2021-04-20,2020-10-01,2029-10-20,CALLABLE,Sr Unsecured,2.109,US,USD,ACTV,9.051334702258726,5.533196440793977,2024-04-08,83.447,84.008,6.347,6.212,83.72749999999999,6.2795000000000005,6.279460004487386,134.6615213829514,4.680209654403388,5.009077782226387,29.10677282262702
GM,Corp,BBG00YCZN446,US37046AEF84,US91282CKG59,GM 2 1/4 12/20/29,GENERAL MOTORS FINL CO,DOMESTIC MTN,2.25,FIXED,30/360,2,2,2020-12-10,2021-06-20,2020-12-10,2029-12-20,CALLABLE,Sr Unsecured,10.341,US,USD,ACTV,9.026694045174539,5.700205338809035,2024-04-08,81.373,81.919,6.179,6.05,81.646,6.1145,6.11444964412351,118.36192552839286,4.728213188836599,5.246628532083712,31.43935548600905
GM,Corp,BBG00ZDRGRW6,US37046AEG67,US91282CKH33,GM 1 1/4 03/20/26,GENERAL MOTORS FINL CO,DOMESTIC MTN,1.25,FIXED,30/360,2,2,2021-03-04,2021-09-20,2021-03-04,2026-03-20,CALLABLE,Sr Unsecured,1.483,US,USD,ACTV,5.04312114989733,1.946611909650924,2024-04-08,90.914,91.166,6.287,6.139,91.03999999999999,6.213,6.2125202871859075,129.09524198473432,1.7834843770482056,1.9013464811713359,4.563936842580942
GM,Corp,BBG00ZDRJ1G8,US37046AEH41,US91282CKG59,GM 2 1/4 03/20/30,GENERAL MOTORS FINL CO,DOMESTIC MTN,2.25,FIXED,30/360,2,2,2021-03-04,2021-09-20,2021-03-04,2030-03-20,CALLABLE,Sr Unsecured,1.195,US,USD,ACTV,9.043121149897331,5.946611909650924,2024-04-08,79.783,80.363,6.391,6.256,80.07300000000001,6.3235,6.3233714974365345,139.30833912338338,4.894241758480227,5.490865880767439,34.17865131881048
GM,Corp,BBG00ZHDXZF5,US37046AEK79,US91282CKG59,GM 2.35 03/20/29,GENERAL MOTORS FINL CO,DOMESTIC MTN,2.35,FIXED,30/360,2,2,2021-03-11,2021-09-20,2021-03-11,2029-03-20,CALLABLE,Sr Unsecured,3.303,US,USD,ACTV,8.02464065708419,4.947296372347707,2024-04-08,83.713,84.231,6.227,6.091,83.972,6.159000000000001,6.159089404356892,123.10287790608979,4.211780689378992,4.617405712218288,24.36551007701744
GM,Corp,BBG00ZS3KYH0,US37046AEM36,US91282CKG59,GM 2.7 04/20/29,GENERAL MOTORS FINL CO,DOMESTIC MTN,2.7,FIXED,30/360,2,2,2021-04-01,2021-10-20,2021-04-01,2029-04-20,CALLABLE,Sr Unsecured,6.694,US,USD,ACTV,8.05201916495551,5.032169746748802,2024-04-08,85.245,85.767,6.157,6.023,85.506,6.09,6.08967272117734,116.07938714447234,4.311753651376295,4.596881717267683,24.561886867302796
GM,Corp,BBG00ZVCPDR6,US37046AEN19,US91282CKH33,GM 1.7 04/20/26,GENERAL MOTORS FINL CO,DOMESTIC MTN,1.7,FIXED,30/360,2,2,2021-04-08,2021-10-20,2021-04-08,2026-04-20,CALLABLE,Sr Unsecured,3.292,US,USD,ACTV,5.032169746748802,2.0314852840520192,2024-04-08,91.527,91.788,6.211,6.064,91.6575,6.1375,6.137813662514146,121.21779867893504,1.8658579507201418,1.9610323672614316,4.864808062735143
GM,Corp,BBG00ZVCPJ75,US37046AEP66,US91282CJZ59,GM 2.9 04/20/31,GENERAL MOTORS FINL CO,DOMESTIC MTN,2.89999999999999,FIXED,30/360,2,2,2021-04-08,2021-10-20,2021-04-08,2031-04-20,CALLABLE,Sr Unsecured,2.61,US,USD,ACTV,10.03148528405202,7.030800821355236,2024-04-08,80.063,80.711,6.476,6.344,80.387,6.41,6.40994742061943,147.71459479190486,5.7160641018780405,6.183927776993715,44.44221262294261
GM,Corp,BBG010ZDD5Y8,US37046AER23,US91282CKG59,GM 2 1/4 05/20/29,GENERAL MOTORS FINL CO,DOMESTIC MTN,2.25,FIXED,30/360,2,2,2021-05-20,2021-11-20,2021-05-20,2029-05-20,CALLABLE,Sr Unsecured,1.613,US,USD,ACTV,8.0,5.114305270362765,2024-04-08,82.523,83.052,6.302,6.166,82.7875,6.234,6.233677520602941,130.40284415030493,4.319681491025899,4.733276093464742,25.744191302399148
GM,Corp,BBG013B51WK4,US37046AEU51,US91282CKG59,GM 2.4 11/20/28,GENERAL MOTORS FINL CO,DOMESTIC MTN,2.39999999999999,FIXED,30/360,2,2,2021-11-12,2022-05-20,2021-11-12,2028-11-20,CALLABLE,Sr Unsecured,17.237,US,USD,ACTV,7.02258726899384,4.618754277891855,2024-04-08,85.641,86.105,6.011,5.884,85.873,5.9475,5.947229943364019,101.65757300623532,3.973616055395149,4.286686876705927,21.275434598692964
GM,Corp,BBG013Y37K15,US37046AEW18,US91282CKG59,GM 2.55 12/20/29,GENERAL MOTORS FINL CO,DOMESTIC MTN,2.54999999999999,FIXED,30/360,2,2,2021-12-16,2022-06-20,2021-12-16,2029-12-20,CALLABLE,Sr Unsecured,2.749,US,USD,ACTV,8.010951403148528,5.700205338809035,2024-04-08,82.191,82.76,6.322,6.187,82.47550000000001,6.2545,6.254344908424854,132.14478126211364,4.771112439535269,5.202725478145875,31.093684413269287
GM,Corp,BBG0156KPD64,US37046AEX90,US91282CKG59,GM 3.05 02/20/29,GENERAL MOTORS FINL CO,DOMESTIC MTN,3.04999999999999,FIXED,30/360,2,2,2022-02-17,2022-08-20,2022-02-17,2029-02-20,CALLABLE,Sr Unsecured,2.993,US,USD,ACTV,7.008898015058179,4.870636550308008,2024-04-08,86.809,87.33,6.236,6.1,87.0695,6.167999999999999,6.168059044550736,123.16800157194916,4.232606185232687,4.471741540988484,23.151715975797426
GM,Corp,BBG015KM6508,US37046AEY73,US91282CKG59,GM 3.2 03/20/28,GENERAL MOTORS FINL CO,DOMESTIC MTN,3.2,FIXED,30/360,2,2,2022-03-03,2022-09-20,2022-03-03,2028-03-20,CALLABLE,Sr Unsecured,3.203,US,USD,ACTV,6.047912388774812,3.9479808350444903,2024-04-08,89.787,90.237,6.155,6.017,90.012,6.086,6.085706811398269,115.85245212969363,3.5206282842683403,3.6795989743408577,15.839088241189385
GM,Corp,BBG016DX9MT9,US37046AEZ49,US91282CKH33,GM 4 04/20/26,GENERAL MOTORS FINL CO,DOMESTIC MTN,4.0,FIXED,30/360,2,2,2022-04-07,2022-10-20,2022-04-07,2026-04-20,CALLABLE,Sr Unsecured,69.594,US,USD,ACTV,4.035592060232717,2.0314852840520192,2024-04-08,96.478,96.974,5.867,5.599,96.726,5.7330000000000005,5.732449048012496,81.2395788668755,1.9200059240042384,1.9078967224798953,4.705338653940579
GM,Corp,BBG017B6GFF0,US37046AFA88,US91282CKG59,GM 5 08/20/28,GENERAL MOTORS FINL CO,DOMESTIC MTN,5.0,FIXED,30/360,2,2,2022-05-19,2022-11-20,2022-05-19,2028-08-20,CALLABLE,Sr Unsecured,24.742,US,USD,ACTV,6.2559890485968515,4.3668720054757015,2024-04-08,95.96,96.41,6.068,5.947,96.185,6.0075,6.00536458252125,107.56989294043166,4.018832670836399,3.902893911949652,18.140357829759687
GM,Corp,BBG017HZ7QT1,US37046AFB61,US91282CKH33,GM 4 1/4 05/20/26,GENERAL MOTORS FINL CO,DOMESTIC MTN,4.25,FIXED,30/360,2,2,2022-05-26,2022-11-20,2022-05-26,2026-05-20,CALLABLE,Sr Unsecured,5.122,US,USD,ACTV,3.9835728952772076,2.113620807665982,2024-04-08,96.33,96.605,6.127,5.983,96.4675,6.055,6.054870022088288,113.33940942624957,2.000806573051327,1.983845019014877,5.044776536423695
GM,Corp,BBG01963PZF5,US37046AFC45,US91282CKG59,GM 5.15 08/20/28,GENERAL MOTORS FINL CO,DOMESTIC MTN,5.15,FIXED,30/360,2,2,2022-08-25,2023-02-20,2022-08-25,2028-08-20,CALLABLE,Sr Unsecured,19.747,US,USD,ACTV,5.987679671457905,4.3668720054757015,2024-04-08,96.676,97.137,6.026,5.902,96.9065,5.964,5.964049480670981,103.49924497678678,4.03238597191193,3.893061026157321,18.07873609476747
GM,Corp,BBG019LXFPP4,US37046AFD28,US91282CKG59,GM 5.7 09/20/28,GENERAL MOTORS FINL CO,DOMESTIC MTN,5.7,FIXED,30/360,2,2,2022-09-22,2023-03-20,2022-09-22,2028-09-20,CALLABLE,Sr Unsecured,9.426,US,USD,ACTV,5.9958932238193015,4.4517453798767965,2024-04-08,97.901,98.391,6.247,6.118,98.146,6.1825,6.182343795150519,124.8801140172151,4.155994752243136,3.9411544820855275,18.55075717875455
GM,Corp,BBG01BFJ4ZG7,US37046AFE01,US91282CKH33,GM 6 3/4 11/20/28,GENERAL MOTORS FINL CO,DOMESTIC MTN,6.75,FIXED,30/360,2,2,2022-11-17,2023-05-20,2022-11-17,2028-11-20,CALLABLE,Sr Unsecured,26.363,US,USD,ACTV,6.009582477754963,4.618754277891855,2024-04-08,99.894,100.351,6.775,3.486,100.1225,5.1305000000000005,6.716196445394335,177.42852420677818,4.405008671688529,3.922158404315115,18.935019967553995
GM,Corp,BBG01BS31KY4,US37046AFF75,US91282CKH33,GM 5 3/4 12/20/26,GENERAL MOTORS FINL CO,DOMESTIC MTN,5.75,FIXED,30/360,2,2,2022-12-08,2023-06-20,2022-12-08,2026-12-20,CALLABLE,Sr Unsecured,12.503,US,USD,ACTV,4.032854209445585,2.6995208761122518,2024-04-08,98.963,99.287,6.169,6.036,99.125,6.102499999999999,6.102897476404904,117.33732602537594,2.58141792931209,2.467437608789885,7.614852860973465
GM,Corp,BBG01F7T1477,US37046AFG58,US91282CKE02,GM 5.4 02/20/27,GENERAL MOTORS FINL CO,DOMESTIC MTN,5.4,FIXED,30/360,2,2,2023-02-24,2023-08-20,2023-02-24,2027-02-20,CALLABLE,Sr Unsecured,5.244,US,USD,ACTV,3.9890485968514717,2.869267624914442,2024-04-08,98.348,98.706,6.034,5.895,98.527,5.964499999999999,5.964573623985052,103.06047578214373,2.7220493841227347,2.645433607058131,8.59740400787381
GM,Corp,BBG01G2897B6,US37046AFH32,US91282CKG59,GM 5.85 04/20/29,GENERAL MOTORS FINL CO,DOMESTIC MTN,5.84999999999999,FIXED,30/360,2,2,2023-04-06,2023-10-20,2023-04-06,2029-04-20,CALLABLE,Sr Unsecured,14.143,US,USD,ACTV,6.039698836413415,5.032169746748802,2024-04-08,98.563,99.089,6.186,6.062,98.826,6.1240000000000006,6.124279613047838,119.4937926857499,4.674085401491884,4.27567427922983,22.34645486719112
IBM,Corp,BBG00003PFM7,US459200AP64,US912810TV08,IBM 7 1/8 12/01/2096,IBM CORP,US DOMESTIC,7.125,FIXED,30/360,2,2,1996-12-06,1997-06-01,1996-12-06,2096-12-01,AT MATURITY,Sr Unsecured,316.39,US,USD,ACTV,99.98631074606433,72.64887063655031,2024-04-08,124.589,126.256,5.699,5.622,125.4225,5.6605,5.660084252668147,73.61200911974483,30.067180549222954,18.4357290328862,639.0927341301303
IBM,Corp,BBG00004MXL0,US459200AR21,US91282CKE02,IBM 6.22 08/01/27,IBM CORP,US DOMESTIC,6.21999999999999,FIXED,30/360,2,2,1997-08-04,1998-02-01,1997-08-01,2027-08-01,PUTABLE,Sr Unsecured,468.574,US,USD,ACTV,29.99041752224504,3.3127994524298425,2024-04-08,103.802,104.168,4.957,4.839,103.98500000000001,4.898,4.897647298872472,-1.422602976885523,3.1612460862709315,2.980337992250294,10.883235613303063
IBM,Corp,BBG000058NM4,US459200AS04,US91282CKG59,IBM 6 1/2 01/15/28,IBM CORP,US DOMESTIC,6.5,FIXED,30/360,2,2,1998-01-09,1998-07-15,1998-01-09,2028-01-15,AT MATURITY,Sr Unsecured,313.19,US,USD,ACTV,30.015058179329227,3.7700205338809036,2024-04-08,105.805,106.146,4.793,4.697,105.97550000000001,4.745,4.744935177266598,-16.612288185978674,3.604546781833663,3.325783082730153,13.524480943851323
IBM,Corp,BBG00001HBL0,US459200BB69,US91282CJZ59,IBM 5 7/8 11/29/32,IBM CORP,GLOBAL,5.875,FIXED,30/360,2,2,2002-11-27,2003-05-29,2002-11-27,2032-11-29,AT MATURITY,Sr Unsecured,600.0,US,USD,ACTV,30.00684462696783,8.643394934976044,2024-04-08,105.031,105.618,5.145,5.063,105.3245,5.103999999999999,5.103861384093761,18.766448174886346,7.562969527512445,6.733591269445071,56.177652463494205
IBM,Corp,BBG0000L5Z27,US459200GS40,US91282CJZ59,IBM 5.6 11/30/39,IBM CORP,US DOMESTIC,5.59999999999999,FIXED,30/360 NON-EOM,2,2,2009-11-30,2010-05-30,2009-11-30,2039-11-30,AT MATURITY,Sr Unsecured,745.095,US,USD,ACTV,29.998631074606433,15.644079397672828,2024-04-08,101.515,102.142,5.454,5.395,101.82849999999999,5.4245,5.4243501648306856,50.392830112867664,11.781289522290875,10.426378360592183,144.0554898824874
IBM,Corp,BBG0032VNXV0,US459200HF10,US912810TZ12,IBM 4 06/20/42,IBM CORP,US DOMESTIC,4.0,FIXED,30/360,2,2,2012-06-20,2012-12-20,2012-06-20,2042-06-20,AT MATURITY,Sr Unsecured,1107.313,US,USD,ACTV,29.998631074606433,18.198494182067076,2024-04-08,82.566,83.139,5.532,5.475,82.85249999999999,5.5035,5.503053841573065,58.18955839161424,11.487844010893241,12.334608417762249,199.19089214896212
IBM,Corp,BBG00C7QBBX5,US459200JG74,US91282CKH33,IBM 3.45 02/19/26,IBM CORP,GLOBAL,3.45,FIXED,30/360,2,2,2016-02-19,2016-08-19,2016-02-19,2026-02-19,AT MATURITY,Sr Unsecured,1350.0,US,USD,ACTV,10.001368925393566,1.8672142368240932,2024-04-08,97.0,97.167,5.161,5.064,97.0835,5.1125,5.11259277909994,18.748452680793186,1.761356278380174,1.7910960071461934,4.137815784167579
IBM,Corp,BBG00C7QBDN2,US459200JH57,US912810TZ12,IBM 4.7 02/19/46,IBM CORP,GLOBAL,4.7,FIXED,30/360,2,2,2016-02-19,2016-08-19,2016-02-19,2046-02-19,AT MATURITY,Sr Unsecured,650.0,US,USD,ACTV,30.001368925393567,21.867214236824093,2024-04-08,89.341,90.367,5.547,5.46,89.854,5.5035,5.503150504082442,58.07736834370526,13.530910079048997,13.371534373507389,245.69358266093056
IBM,Corp,BBG00FVNGFP3,US459200JR30,US91282CKE02,IBM 3.3 01/27/27,IBM CORP,GLOBAL,3.29999999999999,FIXED,30/360,2,2,2017-01-27,2017-07-27,2017-01-27,2027-01-27,AT MATURITY,Sr Unsecured,500.0,US,USD,ACTV,9.998631074606434,2.8035592060232717,2024-04-08,95.531,95.777,5.031,4.933,95.654,4.981999999999999,4.9817980453372,6.652986967067157,2.568130360158653,2.6465056986320095,8.502871717687166
IBM,Corp,BBG00P3BLH05,US459200JZ55,US91282CKH33,IBM 3.3 05/15/26,IBM CORP,GLOBAL,3.29999999999999,FIXED,30/360,2,2,2019-05-15,2019-11-15,2019-05-15,2026-05-15,AT MATURITY,Sr Unsecured,3000.0,US,USD,ACTV,7.000684462696783,2.099931553730322,2024-04-08,96.276,96.456,5.195,5.102,96.366,5.1485,5.148510434533518,23.875750340091564,1.9632982093822644,1.991250022141172,5.050338415221452
IBM,Corp,BBG00P3BLH14,US459200KA85,US91282CKG59,IBM 3 1/2 05/15/29,IBM CORP,GLOBAL,3.5,FIXED,30/360,2,2,2019-05-15,2019-11-15,2019-05-15,2029-05-15,AT MATURITY,Sr Unsecured,3250.0,US,USD,ACTV,10.001368925393566,5.100616016427105,2024-04-08,93.053,93.33,5.063,4.998,93.19149999999999,5.0305,5.030145876109601,11.750120077737778,4.4544836272850254,4.573411902454666,24.58043145746961
IBM,Corp,BBG00P3BLH23,US459200KB68,US91282CJZ59,IBM 4.15 05/15/39,IBM CORP,GLOBAL,4.15,FIXED,30/360,2,2,2019-05-15,2019-11-15,2019-05-15,2039-05-15,AT MATURITY,Sr Unsecured,2000.0,US,USD,ACTV,20.0,15.099247091033538,2024-04-08,86.525,87.068,5.473,5.414,86.79650000000001,5.4435,5.443380967722107,52.37015275107461,10.46646441881483,10.791898166248929,148.77255154998042
IBM,Corp,BBG00P3BLH50,US459200KC42,US912810TV08,IBM 4 1/4 05/15/49,IBM CORP,GLOBAL,4.25,FIXED,30/360,2,2,2019-05-15,2019-11-15,2019-05-15,2049-05-15,AT MATURITY,Sr Unsecured,3000.0,US,USD,ACTV,30.001368925393567,25.100616016427104,2024-04-08,82.702,83.35,5.533,5.478,83.026,5.5055,5.50551497116685,58.42927896533134,13.960311965140342,14.494518934085196,299.23517982170523
IBM,Corp,BBG00TL9X0Q8,US459200KH39,US91282CKE02,IBM 1.7 05/15/27,IBM CORP,GLOBAL,1.7,FIXED,30/360,2,2,2020-05-07,2020-11-15,2020-05-07,2027-05-15,CALLABLE,Sr Unsecured,1250.0,US,USD,ACTV,7.019849418206708,3.0992470910335386,2024-04-08,90.373,90.596,5.099,5.015,90.4845,5.057,5.05716983228922,14.769577274773267,2.744465047929933,2.9682783446007988,10.450096278038798
IBM,Corp,BBG00TL9X0X0,US459200KJ94,US91282CKG59,IBM 1.95 05/15/30,IBM CORP,GLOBAL,1.95,FIXED,30/360,2,2,2020-05-07,2020-11-15,2020-05-07,2030-05-15,CALLABLE,Sr Unsecured,1350.0,US,USD,ACTV,10.020533880903491,6.099931553730322,2024-04-08,83.423,83.778,5.152,5.077,83.60050000000001,5.1145,5.114395014623937,20.078088175328094,4.942718757536256,5.623494514475381,35.91689681271994
IBM,Corp,BBG00TL9X159,US459200KK67,US912810TZ12,IBM 2.85 05/15/40,IBM CORP,GLOBAL,2.85,FIXED,30/360,2,2,2020-05-07,2020-11-15,2020-05-07,2040-05-15,CALLABLE,Sr Unsecured,650.0,US,USD,ACTV,20.021902806297057,16.10130047912389,2024-04-08,71.972,72.603,5.495,5.423,72.2875,5.459,5.459050647014374,53.85975594500253,9.831492547862501,12.110841188806532,181.56240598767977
IBM,Corp,BBG00TL9X186,US459200KL41,US912810TV08,IBM 2.95 05/15/50,IBM CORP,GLOBAL,2.95,FIXED,30/360,2,2,2020-05-07,2020-11-15,2020-05-07,2050-05-15,CALLABLE,Sr Unsecured,750.0,US,USD,ACTV,30.02053388090349,26.099931553730322,2024-04-08,64.907,65.592,5.498,5.432,65.2495,5.465,5.464579723775385,54.404351038264004,12.236926065593138,16.050816517970738,356.21205020827466
IBM,Corp,BBG0152L6FV4,US459200KM24,US91282CKE02,IBM 2.2 02/09/27,IBM CORP,GLOBAL,2.2,FIXED,30/360,2,2,2022-02-09,2022-08-09,2022-02-09,2027-02-09,CALLABLE,Sr Unsecured,650.0,US,USD,ACTV,4.999315537303217,2.839151266255989,2024-04-08,92.472,92.699,5.088,4.997,92.5855,5.0425,5.04248758405447,12.214837147933519,2.555657606555996,2.719645150550043,8.86925315037096
